Mat,Array,Bank,Chip,Rank,Valid_bits,Taken
10,63,1,7,1,0,False
11,63,1,7,1,0,False
12,63,1,7,1,0,False
13,63,1,7,1,0,False
14,63,1,7,1,0,False
15,63,1,7,1,0,False
0,0,2,7,1,0,False
1,0,2,7,1,0,False
2,0,2,7,1,0,False
3,0,2,7,1,0,False
4,0,2,7,1,0,False
5,0,2,7,1,0,False
6,0,2,7,1,0,False
7,0,2,7,1,0,False
8,0,2,7,1,0,False
9,0,2,7,1,0,False
10,0,2,7,1,0,False
11,0,2,7,1,0,False
12,0,2,7,1,0,False
13,0,2,7,1,0,False
14,0,2,7,1,0,False
15,0,2,7,1,0,False
0,1,2,7,1,0,False
1,1,2,7,1,0,False
2,1,2,7,1,0,False
3,1,2,7,1,0,False
4,1,2,7,1,0,False
5,1,2,7,1,0,False
6,1,2,7,1,0,False
7,1,2,7,1,0,False
8,1,2,7,1,0,False
9,1,2,7,1,0,False
10,1,2,7,1,0,False
11,1,2,7,1,0,False
12,1,2,7,1,0,False
13,1,2,7,1,0,False
14,1,2,7,1,0,False
15,1,2,7,1,0,False
0,2,2,7,1,0,False
1,2,2,7,1,0,False
2,2,2,7,1,0,False
3,2,2,7,1,0,False
4,2,2,7,1,0,False
5,2,2,7,1,0,False
6,2,2,7,1,0,False
7,2,2,7,1,0,False
8,2,2,7,1,0,False
9,2,2,7,1,0,False
10,2,2,7,1,0,False
11,2,2,7,1,0,False
12,2,2,7,1,0,False
13,2,2,7,1,0,False
14,2,2,7,1,0,False
15,2,2,7,1,0,False
0,3,2,7,1,0,False
1,3,2,7,1,0,False
2,3,2,7,1,0,False
3,3,2,7,1,0,False
4,3,2,7,1,0,False
5,3,2,7,1,0,False
6,3,2,7,1,0,False
7,3,2,7,1,0,False
8,3,2,7,1,0,False
9,3,2,7,1,0,False
10,3,2,7,1,0,False
11,3,2,7,1,0,False
12,3,2,7,1,0,False
13,3,2,7,1,0,False
14,3,2,7,1,0,False
15,3,2,7,1,0,False
0,4,2,7,1,0,False
1,4,2,7,1,0,False
2,4,2,7,1,0,False
3,4,2,7,1,0,False
4,4,2,7,1,0,False
5,4,2,7,1,0,False
6,4,2,7,1,0,False
7,4,2,7,1,0,False
8,4,2,7,1,0,False
9,4,2,7,1,0,False
10,4,2,7,1,0,False
11,4,2,7,1,0,False
12,4,2,7,1,0,False
13,4,2,7,1,0,False
14,4,2,7,1,0,False
15,4,2,7,1,0,False
0,5,2,7,1,0,False
1,5,2,7,1,0,False
2,5,2,7,1,0,False
3,5,2,7,1,0,False
4,5,2,7,1,0,False
5,5,2,7,1,0,False
6,5,2,7,1,0,False
7,5,2,7,1,0,False
8,5,2,7,1,0,False
9,5,2,7,1,0,False
10,5,2,7,1,0,False
11,5,2,7,1,0,False
12,5,2,7,1,0,False
13,5,2,7,1,0,False
14,5,2,7,1,0,False
15,5,2,7,1,0,False
0,6,2,7,1,0,False
1,6,2,7,1,0,False
2,6,2,7,1,0,False
3,6,2,7,1,0,False
4,6,2,7,1,0,False
5,6,2,7,1,0,False
6,6,2,7,1,0,False
7,6,2,7,1,0,False
8,6,2,7,1,0,False
9,6,2,7,1,0,False
10,6,2,7,1,0,False
11,6,2,7,1,0,False
12,6,2,7,1,0,False
13,6,2,7,1,0,False
14,6,2,7,1,0,False
15,6,2,7,1,0,False
0,7,2,7,1,0,False
1,7,2,7,1,0,False
2,7,2,7,1,0,False
3,7,2,7,1,0,False
4,7,2,7,1,0,False
5,7,2,7,1,0,False
6,7,2,7,1,0,False
7,7,2,7,1,0,False
8,7,2,7,1,0,False
9,7,2,7,1,0,False
10,7,2,7,1,0,False
11,7,2,7,1,0,False
12,7,2,7,1,0,False
13,7,2,7,1,0,False
14,7,2,7,1,0,False
15,7,2,7,1,0,False
0,8,2,7,1,0,False
1,8,2,7,1,0,False
2,8,2,7,1,0,False
3,8,2,7,1,0,False
4,8,2,7,1,0,False
5,8,2,7,1,0,False
6,8,2,7,1,0,False
7,8,2,7,1,0,False
8,8,2,7,1,0,False
9,8,2,7,1,0,False
10,8,2,7,1,0,False
11,8,2,7,1,0,False
12,8,2,7,1,0,False
13,8,2,7,1,0,False
14,8,2,7,1,0,False
15,8,2,7,1,0,False
0,9,2,7,1,0,False
1,9,2,7,1,0,False
2,9,2,7,1,0,False
3,9,2,7,1,0,False
4,9,2,7,1,0,False
5,9,2,7,1,0,False
6,9,2,7,1,0,False
7,9,2,7,1,0,False
8,9,2,7,1,0,False
9,9,2,7,1,0,False
10,9,2,7,1,0,False
11,9,2,7,1,0,False
12,9,2,7,1,0,False
13,9,2,7,1,0,False
14,9,2,7,1,0,False
15,9,2,7,1,0,False
0,10,2,7,1,0,False
1,10,2,7,1,0,False
2,10,2,7,1,0,False
3,10,2,7,1,0,False
4,10,2,7,1,0,False
5,10,2,7,1,0,False
6,10,2,7,1,0,False
7,10,2,7,1,0,False
8,10,2,7,1,0,False
9,10,2,7,1,0,False
10,10,2,7,1,0,False
11,10,2,7,1,0,False
12,10,2,7,1,0,False
13,10,2,7,1,0,False
14,10,2,7,1,0,False
15,10,2,7,1,0,False
0,11,2,7,1,0,False
1,11,2,7,1,0,False
2,11,2,7,1,0,False
3,11,2,7,1,0,False
4,11,2,7,1,0,False
5,11,2,7,1,0,False
6,11,2,7,1,0,False
7,11,2,7,1,0,False
8,11,2,7,1,0,False
9,11,2,7,1,0,False
10,11,2,7,1,0,False
11,11,2,7,1,0,False
12,11,2,7,1,0,False
13,11,2,7,1,0,False
14,11,2,7,1,0,False
15,11,2,7,1,0,False
0,12,2,7,1,0,False
1,12,2,7,1,0,False
2,12,2,7,1,0,False
3,12,2,7,1,0,False
4,12,2,7,1,0,False
5,12,2,7,1,0,False
6,12,2,7,1,0,False
7,12,2,7,1,0,False
8,12,2,7,1,0,False
9,12,2,7,1,0,False
10,12,2,7,1,0,False
11,12,2,7,1,0,False
12,12,2,7,1,0,False
13,12,2,7,1,0,False
14,12,2,7,1,0,False
15,12,2,7,1,0,False
0,13,2,7,1,0,False
1,13,2,7,1,0,False
2,13,2,7,1,0,False
3,13,2,7,1,0,False
4,13,2,7,1,0,False
5,13,2,7,1,0,False
6,13,2,7,1,0,False
7,13,2,7,1,0,False
8,13,2,7,1,0,False
9,13,2,7,1,0,False
10,13,2,7,1,0,False
11,13,2,7,1,0,False
12,13,2,7,1,0,False
13,13,2,7,1,0,False
14,13,2,7,1,0,False
15,13,2,7,1,0,False
0,14,2,7,1,0,False
1,14,2,7,1,0,False
2,14,2,7,1,0,False
3,14,2,7,1,0,False
4,14,2,7,1,0,False
5,14,2,7,1,0,False
6,14,2,7,1,0,False
7,14,2,7,1,0,False
8,14,2,7,1,0,False
9,14,2,7,1,0,False
10,14,2,7,1,0,False
11,14,2,7,1,0,False
12,14,2,7,1,0,False
13,14,2,7,1,0,False
14,14,2,7,1,0,False
15,14,2,7,1,0,False
0,15,2,7,1,0,False
1,15,2,7,1,0,False
2,15,2,7,1,0,False
3,15,2,7,1,0,False
4,15,2,7,1,0,False
5,15,2,7,1,0,False
6,15,2,7,1,0,False
7,15,2,7,1,0,False
8,15,2,7,1,0,False
9,15,2,7,1,0,False
10,15,2,7,1,0,False
11,15,2,7,1,0,False
12,15,2,7,1,0,False
13,15,2,7,1,0,False
14,15,2,7,1,0,False
15,15,2,7,1,0,False
0,16,2,7,1,0,False
1,16,2,7,1,0,False
2,16,2,7,1,0,False
3,16,2,7,1,0,False
4,16,2,7,1,0,False
5,16,2,7,1,0,False
6,16,2,7,1,0,False
7,16,2,7,1,0,False
8,16,2,7,1,0,False
9,16,2,7,1,0,False
10,16,2,7,1,0,False
11,16,2,7,1,0,False
12,16,2,7,1,0,False
13,16,2,7,1,0,False
14,16,2,7,1,0,False
15,16,2,7,1,0,False
0,17,2,7,1,0,False
1,17,2,7,1,0,False
2,17,2,7,1,0,False
3,17,2,7,1,0,False
4,17,2,7,1,0,False
5,17,2,7,1,0,False
6,17,2,7,1,0,False
7,17,2,7,1,0,False
8,17,2,7,1,0,False
9,17,2,7,1,0,False
10,17,2,7,1,0,False
11,17,2,7,1,0,False
12,17,2,7,1,0,False
13,17,2,7,1,0,False
14,17,2,7,1,0,False
15,17,2,7,1,0,False
0,18,2,7,1,0,False
1,18,2,7,1,0,False
2,18,2,7,1,0,False
3,18,2,7,1,0,False
4,18,2,7,1,0,False
5,18,2,7,1,0,False
6,18,2,7,1,0,False
7,18,2,7,1,0,False
8,18,2,7,1,0,False
9,18,2,7,1,0,False
10,18,2,7,1,0,False
11,18,2,7,1,0,False
12,18,2,7,1,0,False
13,18,2,7,1,0,False
14,18,2,7,1,0,False
15,18,2,7,1,0,False
0,19,2,7,1,0,False
1,19,2,7,1,0,False
2,19,2,7,1,0,False
3,19,2,7,1,0,False
4,19,2,7,1,0,False
5,19,2,7,1,0,False
6,19,2,7,1,0,False
7,19,2,7,1,0,False
8,19,2,7,1,0,False
9,19,2,7,1,0,False
10,19,2,7,1,0,False
11,19,2,7,1,0,False
12,19,2,7,1,0,False
13,19,2,7,1,0,False
14,19,2,7,1,0,False
15,19,2,7,1,0,False
0,20,2,7,1,0,False
1,20,2,7,1,0,False
2,20,2,7,1,0,False
3,20,2,7,1,0,False
4,20,2,7,1,0,False
5,20,2,7,1,0,False
6,20,2,7,1,0,False
7,20,2,7,1,0,False
8,20,2,7,1,0,False
9,20,2,7,1,0,False
10,20,2,7,1,0,False
11,20,2,7,1,0,False
12,20,2,7,1,0,False
13,20,2,7,1,0,False
14,20,2,7,1,0,False
15,20,2,7,1,0,False
0,21,2,7,1,0,False
1,21,2,7,1,0,False
2,21,2,7,1,0,False
3,21,2,7,1,0,False
4,21,2,7,1,0,False
5,21,2,7,1,0,False
6,21,2,7,1,0,False
7,21,2,7,1,0,False
8,21,2,7,1,0,False
9,21,2,7,1,0,False
10,21,2,7,1,0,False
11,21,2,7,1,0,False
12,21,2,7,1,0,False
13,21,2,7,1,0,False
14,21,2,7,1,0,False
15,21,2,7,1,0,False
0,22,2,7,1,0,False
1,22,2,7,1,0,False
2,22,2,7,1,0,False
3,22,2,7,1,0,False
4,22,2,7,1,0,False
5,22,2,7,1,0,False
6,22,2,7,1,0,False
7,22,2,7,1,0,False
8,22,2,7,1,0,False
9,22,2,7,1,0,False
10,22,2,7,1,0,False
11,22,2,7,1,0,False
12,22,2,7,1,0,False
13,22,2,7,1,0,False
14,22,2,7,1,0,False
15,22,2,7,1,0,False
0,23,2,7,1,0,False
1,23,2,7,1,0,False
2,23,2,7,1,0,False
3,23,2,7,1,0,False
4,23,2,7,1,0,False
5,23,2,7,1,0,False
6,23,2,7,1,0,False
7,23,2,7,1,0,False
8,23,2,7,1,0,False
9,23,2,7,1,0,False
10,23,2,7,1,0,False
11,23,2,7,1,0,False
12,23,2,7,1,0,False
13,23,2,7,1,0,False
14,23,2,7,1,0,False
15,23,2,7,1,0,False
0,24,2,7,1,0,False
1,24,2,7,1,0,False
2,24,2,7,1,0,False
3,24,2,7,1,0,False
4,24,2,7,1,0,False
5,24,2,7,1,0,False
6,24,2,7,1,0,False
7,24,2,7,1,0,False
8,24,2,7,1,0,False
9,24,2,7,1,0,False
10,24,2,7,1,0,False
11,24,2,7,1,0,False
12,24,2,7,1,0,False
13,24,2,7,1,0,False
14,24,2,7,1,0,False
15,24,2,7,1,0,False
0,25,2,7,1,0,False
1,25,2,7,1,0,False
2,25,2,7,1,0,False
3,25,2,7,1,0,False
4,25,2,7,1,0,False
5,25,2,7,1,0,False
6,25,2,7,1,0,False
7,25,2,7,1,0,False
8,25,2,7,1,0,False
9,25,2,7,1,0,False
10,25,2,7,1,0,False
11,25,2,7,1,0,False
12,25,2,7,1,0,False
13,25,2,7,1,0,False
14,25,2,7,1,0,False
15,25,2,7,1,0,False
0,26,2,7,1,0,False
1,26,2,7,1,0,False
2,26,2,7,1,0,False
3,26,2,7,1,0,False
4,26,2,7,1,0,False
5,26,2,7,1,0,False
6,26,2,7,1,0,False
7,26,2,7,1,0,False
8,26,2,7,1,0,False
9,26,2,7,1,0,False
10,26,2,7,1,0,False
11,26,2,7,1,0,False
12,26,2,7,1,0,False
13,26,2,7,1,0,False
14,26,2,7,1,0,False
15,26,2,7,1,0,False
0,27,2,7,1,0,False
1,27,2,7,1,0,False
2,27,2,7,1,0,False
3,27,2,7,1,0,False
4,27,2,7,1,0,False
5,27,2,7,1,0,False
6,27,2,7,1,0,False
7,27,2,7,1,0,False
8,27,2,7,1,0,False
9,27,2,7,1,0,False
10,27,2,7,1,0,False
11,27,2,7,1,0,False
12,27,2,7,1,0,False
13,27,2,7,1,0,False
14,27,2,7,1,0,False
15,27,2,7,1,0,False
0,28,2,7,1,0,False
1,28,2,7,1,0,False
2,28,2,7,1,0,False
3,28,2,7,1,0,False
4,28,2,7,1,0,False
5,28,2,7,1,0,False
6,28,2,7,1,0,False
7,28,2,7,1,0,False
8,28,2,7,1,0,False
9,28,2,7,1,0,False
10,28,2,7,1,0,False
11,28,2,7,1,0,False
12,28,2,7,1,0,False
13,28,2,7,1,0,False
14,28,2,7,1,0,False
15,28,2,7,1,0,False
0,29,2,7,1,0,False
1,29,2,7,1,0,False
2,29,2,7,1,0,False
3,29,2,7,1,0,False
4,29,2,7,1,0,False
5,29,2,7,1,0,False
6,29,2,7,1,0,False
7,29,2,7,1,0,False
8,29,2,7,1,0,False
9,29,2,7,1,0,False
10,29,2,7,1,0,False
11,29,2,7,1,0,False
12,29,2,7,1,0,False
13,29,2,7,1,0,False
14,29,2,7,1,0,False
15,29,2,7,1,0,False
0,30,2,7,1,0,False
1,30,2,7,1,0,False
2,30,2,7,1,0,False
3,30,2,7,1,0,False
4,30,2,7,1,0,False
5,30,2,7,1,0,False
6,30,2,7,1,0,False
7,30,2,7,1,0,False
8,30,2,7,1,0,False
9,30,2,7,1,0,False
10,30,2,7,1,0,False
11,30,2,7,1,0,False
12,30,2,7,1,0,False
13,30,2,7,1,0,False
14,30,2,7,1,0,False
15,30,2,7,1,0,False
0,31,2,7,1,0,False
1,31,2,7,1,0,False
2,31,2,7,1,0,False
3,31,2,7,1,0,False
4,31,2,7,1,0,False
5,31,2,7,1,0,False
6,31,2,7,1,0,False
7,31,2,7,1,0,False
8,31,2,7,1,0,False
9,31,2,7,1,0,False
10,31,2,7,1,0,False
11,31,2,7,1,0,False
12,31,2,7,1,0,False
13,31,2,7,1,0,False
14,31,2,7,1,0,False
15,31,2,7,1,0,False
0,32,2,7,1,0,False
1,32,2,7,1,0,False
2,32,2,7,1,0,False
3,32,2,7,1,0,False
4,32,2,7,1,0,False
5,32,2,7,1,0,False
6,32,2,7,1,0,False
7,32,2,7,1,0,False
8,32,2,7,1,0,False
9,32,2,7,1,0,False
10,32,2,7,1,0,False
11,32,2,7,1,0,False
12,32,2,7,1,0,False
13,32,2,7,1,0,False
14,32,2,7,1,0,False
15,32,2,7,1,0,False
0,33,2,7,1,0,False
1,33,2,7,1,0,False
2,33,2,7,1,0,False
3,33,2,7,1,0,False
4,33,2,7,1,0,False
5,33,2,7,1,0,False
6,33,2,7,1,0,False
7,33,2,7,1,0,False
8,33,2,7,1,0,False
9,33,2,7,1,0,False
10,33,2,7,1,0,False
11,33,2,7,1,0,False
12,33,2,7,1,0,False
13,33,2,7,1,0,False
14,33,2,7,1,0,False
15,33,2,7,1,0,False
0,34,2,7,1,0,False
1,34,2,7,1,0,False
2,34,2,7,1,0,False
3,34,2,7,1,0,False
4,34,2,7,1,0,False
5,34,2,7,1,0,False
6,34,2,7,1,0,False
7,34,2,7,1,0,False
8,34,2,7,1,0,False
9,34,2,7,1,0,False
10,34,2,7,1,0,False
11,34,2,7,1,0,False
12,34,2,7,1,0,False
13,34,2,7,1,0,False
14,34,2,7,1,0,False
15,34,2,7,1,0,False
0,35,2,7,1,0,False
1,35,2,7,1,0,False
2,35,2,7,1,0,False
3,35,2,7,1,0,False
4,35,2,7,1,0,False
5,35,2,7,1,0,False
6,35,2,7,1,0,False
7,35,2,7,1,0,False
8,35,2,7,1,0,False
9,35,2,7,1,0,False
10,35,2,7,1,0,False
11,35,2,7,1,0,False
12,35,2,7,1,0,False
13,35,2,7,1,0,False
14,35,2,7,1,0,False
15,35,2,7,1,0,False
0,36,2,7,1,0,False
1,36,2,7,1,0,False
2,36,2,7,1,0,False
3,36,2,7,1,0,False
4,36,2,7,1,0,False
5,36,2,7,1,0,False
6,36,2,7,1,0,False
7,36,2,7,1,0,False
8,36,2,7,1,0,False
9,36,2,7,1,0,False
10,36,2,7,1,0,False
11,36,2,7,1,0,False
12,36,2,7,1,0,False
13,36,2,7,1,0,False
14,36,2,7,1,0,False
15,36,2,7,1,0,False
0,37,2,7,1,0,False
1,37,2,7,1,0,False
2,37,2,7,1,0,False
3,37,2,7,1,0,False
4,37,2,7,1,0,False
5,37,2,7,1,0,False
6,37,2,7,1,0,False
7,37,2,7,1,0,False
8,37,2,7,1,0,False
9,37,2,7,1,0,False
10,37,2,7,1,0,False
11,37,2,7,1,0,False
12,37,2,7,1,0,False
13,37,2,7,1,0,False
14,37,2,7,1,0,False
15,37,2,7,1,0,False
0,38,2,7,1,0,False
1,38,2,7,1,0,False
2,38,2,7,1,0,False
3,38,2,7,1,0,False
4,38,2,7,1,0,False
5,38,2,7,1,0,False
6,38,2,7,1,0,False
7,38,2,7,1,0,False
8,38,2,7,1,0,False
9,38,2,7,1,0,False
10,38,2,7,1,0,False
11,38,2,7,1,0,False
12,38,2,7,1,0,False
13,38,2,7,1,0,False
14,38,2,7,1,0,False
15,38,2,7,1,0,False
0,39,2,7,1,0,False
1,39,2,7,1,0,False
2,39,2,7,1,0,False
3,39,2,7,1,0,False
4,39,2,7,1,0,False
5,39,2,7,1,0,False
6,39,2,7,1,0,False
7,39,2,7,1,0,False
8,39,2,7,1,0,False
9,39,2,7,1,0,False
10,39,2,7,1,0,False
11,39,2,7,1,0,False
12,39,2,7,1,0,False
13,39,2,7,1,0,False
14,39,2,7,1,0,False
15,39,2,7,1,0,False
0,40,2,7,1,0,False
1,40,2,7,1,0,False
2,40,2,7,1,0,False
3,40,2,7,1,0,False
4,40,2,7,1,0,False
5,40,2,7,1,0,False
6,40,2,7,1,0,False
7,40,2,7,1,0,False
8,40,2,7,1,0,False
9,40,2,7,1,0,False
10,40,2,7,1,0,False
11,40,2,7,1,0,False
12,40,2,7,1,0,False
13,40,2,7,1,0,False
14,40,2,7,1,0,False
15,40,2,7,1,0,False
0,41,2,7,1,0,False
1,41,2,7,1,0,False
2,41,2,7,1,0,False
3,41,2,7,1,0,False
4,41,2,7,1,0,False
5,41,2,7,1,0,False
6,41,2,7,1,0,False
7,41,2,7,1,0,False
8,41,2,7,1,0,False
9,41,2,7,1,0,False
10,41,2,7,1,0,False
11,41,2,7,1,0,False
12,41,2,7,1,0,False
13,41,2,7,1,0,False
14,41,2,7,1,0,False
15,41,2,7,1,0,False
0,42,2,7,1,0,False
1,42,2,7,1,0,False
2,42,2,7,1,0,False
3,42,2,7,1,0,False
4,42,2,7,1,0,False
5,42,2,7,1,0,False
6,42,2,7,1,0,False
7,42,2,7,1,0,False
8,42,2,7,1,0,False
9,42,2,7,1,0,False
10,42,2,7,1,0,False
11,42,2,7,1,0,False
12,42,2,7,1,0,False
13,42,2,7,1,0,False
14,42,2,7,1,0,False
15,42,2,7,1,0,False
0,43,2,7,1,0,False
1,43,2,7,1,0,False
2,43,2,7,1,0,False
3,43,2,7,1,0,False
4,43,2,7,1,0,False
5,43,2,7,1,0,False
6,43,2,7,1,0,False
7,43,2,7,1,0,False
8,43,2,7,1,0,False
9,43,2,7,1,0,False
10,43,2,7,1,0,False
11,43,2,7,1,0,False
12,43,2,7,1,0,False
13,43,2,7,1,0,False
14,43,2,7,1,0,False
15,43,2,7,1,0,False
0,44,2,7,1,0,False
1,44,2,7,1,0,False
2,44,2,7,1,0,False
3,44,2,7,1,0,False
4,44,2,7,1,0,False
5,44,2,7,1,0,False
6,44,2,7,1,0,False
7,44,2,7,1,0,False
8,44,2,7,1,0,False
9,44,2,7,1,0,False
10,44,2,7,1,0,False
11,44,2,7,1,0,False
12,44,2,7,1,0,False
13,44,2,7,1,0,False
14,44,2,7,1,0,False
15,44,2,7,1,0,False
0,45,2,7,1,0,False
1,45,2,7,1,0,False
2,45,2,7,1,0,False
3,45,2,7,1,0,False
4,45,2,7,1,0,False
5,45,2,7,1,0,False
6,45,2,7,1,0,False
7,45,2,7,1,0,False
8,45,2,7,1,0,False
9,45,2,7,1,0,False
10,45,2,7,1,0,False
11,45,2,7,1,0,False
12,45,2,7,1,0,False
13,45,2,7,1,0,False
14,45,2,7,1,0,False
15,45,2,7,1,0,False
0,46,2,7,1,0,False
1,46,2,7,1,0,False
2,46,2,7,1,0,False
3,46,2,7,1,0,False
4,46,2,7,1,0,False
5,46,2,7,1,0,False
6,46,2,7,1,0,False
7,46,2,7,1,0,False
8,46,2,7,1,0,False
9,46,2,7,1,0,False
10,46,2,7,1,0,False
11,46,2,7,1,0,False
12,46,2,7,1,0,False
13,46,2,7,1,0,False
14,46,2,7,1,0,False
15,46,2,7,1,0,False
0,47,2,7,1,0,False
1,47,2,7,1,0,False
2,47,2,7,1,0,False
3,47,2,7,1,0,False
4,47,2,7,1,0,False
5,47,2,7,1,0,False
6,47,2,7,1,0,False
7,47,2,7,1,0,False
8,47,2,7,1,0,False
9,47,2,7,1,0,False
10,47,2,7,1,0,False
11,47,2,7,1,0,False
12,47,2,7,1,0,False
13,47,2,7,1,0,False
14,47,2,7,1,0,False
15,47,2,7,1,0,False
0,48,2,7,1,0,False
1,48,2,7,1,0,False
2,48,2,7,1,0,False
3,48,2,7,1,0,False
4,48,2,7,1,0,False
5,48,2,7,1,0,False
6,48,2,7,1,0,False
7,48,2,7,1,0,False
8,48,2,7,1,0,False
9,48,2,7,1,0,False
10,48,2,7,1,0,False
11,48,2,7,1,0,False
12,48,2,7,1,0,False
13,48,2,7,1,0,False
14,48,2,7,1,0,False
15,48,2,7,1,0,False
0,49,2,7,1,0,False
1,49,2,7,1,0,False
2,49,2,7,1,0,False
3,49,2,7,1,0,False
4,49,2,7,1,0,False
5,49,2,7,1,0,False
6,49,2,7,1,0,False
7,49,2,7,1,0,False
8,49,2,7,1,0,False
9,49,2,7,1,0,False
10,49,2,7,1,0,False
11,49,2,7,1,0,False
12,49,2,7,1,0,False
13,49,2,7,1,0,False
14,49,2,7,1,0,False
15,49,2,7,1,0,False
0,50,2,7,1,0,False
1,50,2,7,1,0,False
2,50,2,7,1,0,False
3,50,2,7,1,0,False
4,50,2,7,1,0,False
5,50,2,7,1,0,False
6,50,2,7,1,0,False
7,50,2,7,1,0,False
8,50,2,7,1,0,False
9,50,2,7,1,0,False
10,50,2,7,1,0,False
11,50,2,7,1,0,False
12,50,2,7,1,0,False
13,50,2,7,1,0,False
14,50,2,7,1,0,False
15,50,2,7,1,0,False
0,51,2,7,1,0,False
1,51,2,7,1,0,False
2,51,2,7,1,0,False
3,51,2,7,1,0,False
4,51,2,7,1,0,False
5,51,2,7,1,0,False
6,51,2,7,1,0,False
7,51,2,7,1,0,False
8,51,2,7,1,0,False
9,51,2,7,1,0,False
10,51,2,7,1,0,False
11,51,2,7,1,0,False
12,51,2,7,1,0,False
13,51,2,7,1,0,False
14,51,2,7,1,0,False
15,51,2,7,1,0,False
0,52,2,7,1,0,False
1,52,2,7,1,0,False
2,52,2,7,1,0,False
3,52,2,7,1,0,False
4,52,2,7,1,0,False
5,52,2,7,1,0,False
6,52,2,7,1,0,False
7,52,2,7,1,0,False
8,52,2,7,1,0,False
9,52,2,7,1,0,False
10,52,2,7,1,0,False
11,52,2,7,1,0,False
12,52,2,7,1,0,False
13,52,2,7,1,0,False
14,52,2,7,1,0,False
15,52,2,7,1,0,False
0,53,2,7,1,0,False
1,53,2,7,1,0,False
2,53,2,7,1,0,False
3,53,2,7,1,0,False
4,53,2,7,1,0,False
5,53,2,7,1,0,False
6,53,2,7,1,0,False
7,53,2,7,1,0,False
8,53,2,7,1,0,False
9,53,2,7,1,0,False
10,53,2,7,1,0,False
11,53,2,7,1,0,False
12,53,2,7,1,0,False
13,53,2,7,1,0,False
14,53,2,7,1,0,False
15,53,2,7,1,0,False
0,54,2,7,1,0,False
1,54,2,7,1,0,False
2,54,2,7,1,0,False
3,54,2,7,1,0,False
4,54,2,7,1,0,False
5,54,2,7,1,0,False
6,54,2,7,1,0,False
7,54,2,7,1,0,False
8,54,2,7,1,0,False
9,54,2,7,1,0,False
10,54,2,7,1,0,False
11,54,2,7,1,0,False
12,54,2,7,1,0,False
13,54,2,7,1,0,False
14,54,2,7,1,0,False
15,54,2,7,1,0,False
0,55,2,7,1,0,False
1,55,2,7,1,0,False
2,55,2,7,1,0,False
3,55,2,7,1,0,False
4,55,2,7,1,0,False
5,55,2,7,1,0,False
6,55,2,7,1,0,False
7,55,2,7,1,0,False
8,55,2,7,1,0,False
9,55,2,7,1,0,False
10,55,2,7,1,0,False
11,55,2,7,1,0,False
12,55,2,7,1,0,False
13,55,2,7,1,0,False
14,55,2,7,1,0,False
15,55,2,7,1,0,False
0,56,2,7,1,0,False
1,56,2,7,1,0,False
2,56,2,7,1,0,False
3,56,2,7,1,0,False
4,56,2,7,1,0,False
5,56,2,7,1,0,False
6,56,2,7,1,0,False
7,56,2,7,1,0,False
8,56,2,7,1,0,False
9,56,2,7,1,0,False
10,56,2,7,1,0,False
11,56,2,7,1,0,False
12,56,2,7,1,0,False
13,56,2,7,1,0,False
14,56,2,7,1,0,False
15,56,2,7,1,0,False
0,57,2,7,1,0,False
1,57,2,7,1,0,False
2,57,2,7,1,0,False
3,57,2,7,1,0,False
4,57,2,7,1,0,False
5,57,2,7,1,0,False
6,57,2,7,1,0,False
7,57,2,7,1,0,False
8,57,2,7,1,0,False
9,57,2,7,1,0,False
10,57,2,7,1,0,False
11,57,2,7,1,0,False
12,57,2,7,1,0,False
13,57,2,7,1,0,False
14,57,2,7,1,0,False
15,57,2,7,1,0,False
0,58,2,7,1,0,False
1,58,2,7,1,0,False
2,58,2,7,1,0,False
3,58,2,7,1,0,False
4,58,2,7,1,0,False
5,58,2,7,1,0,False
6,58,2,7,1,0,False
7,58,2,7,1,0,False
8,58,2,7,1,0,False
9,58,2,7,1,0,False
10,58,2,7,1,0,False
11,58,2,7,1,0,False
12,58,2,7,1,0,False
13,58,2,7,1,0,False
14,58,2,7,1,0,False
15,58,2,7,1,0,False
0,59,2,7,1,0,False
1,59,2,7,1,0,False
2,59,2,7,1,0,False
3,59,2,7,1,0,False
4,59,2,7,1,0,False
5,59,2,7,1,0,False
6,59,2,7,1,0,False
7,59,2,7,1,0,False
8,59,2,7,1,0,False
9,59,2,7,1,0,False
10,59,2,7,1,0,False
11,59,2,7,1,0,False
12,59,2,7,1,0,False
13,59,2,7,1,0,False
14,59,2,7,1,0,False
15,59,2,7,1,0,False
0,60,2,7,1,0,False
1,60,2,7,1,0,False
2,60,2,7,1,0,False
3,60,2,7,1,0,False
4,60,2,7,1,0,False
5,60,2,7,1,0,False
6,60,2,7,1,0,False
7,60,2,7,1,0,False
8,60,2,7,1,0,False
9,60,2,7,1,0,False
10,60,2,7,1,0,False
11,60,2,7,1,0,False
12,60,2,7,1,0,False
13,60,2,7,1,0,False
14,60,2,7,1,0,False
15,60,2,7,1,0,False
0,61,2,7,1,0,False
1,61,2,7,1,0,False
2,61,2,7,1,0,False
3,61,2,7,1,0,False
4,61,2,7,1,0,False
5,61,2,7,1,0,False
6,61,2,7,1,0,False
7,61,2,7,1,0,False
8,61,2,7,1,0,False
9,61,2,7,1,0,False
10,61,2,7,1,0,False
11,61,2,7,1,0,False
12,61,2,7,1,0,False
13,61,2,7,1,0,False
14,61,2,7,1,0,False
